poi_row_id,poi_group,city,district,query_keyword,query_type_code,adcode,search_mode,source_id,poi_id,poi_name,poi_type,poi_typecode,address,location_gcj02,tel,parent_id,business_area,query_batch_id,duplicate_flag,manual_check_flag
poi_d35ccf566d9e,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B00190B6JP,裕德里小区,商务住宅;住宅区;住宅小区|生活服务;洗浴推拿场所;洗浴推拿场所,120302|071400,太平桥南与太平桥北交叉口西南40米,"118.800522,32.045890",[],[],,poiquery_81c075a7984e,0,0
poi_72d0c3918532,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B00190B5WA,一枝园小区北区,商务住宅;住宅区;住宅小区,120302,珠江路(浮桥地铁站2号口步行340米),"118.793174,32.048200",[],B0L6MCSCGX,,poiquery_81c075a7984e,0,0
poi_9df74232c75e,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B0LAYRYLHL,三星小区,商务住宅;住宅区;住宅小区,120302,龙腾路与营苑南路交叉口西240米,"118.821350,32.100908",[],[],,poiquery_81c075a7984e,0,0
poi_f4ff92ebda5b,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B0KUPSC0FW,玄武区青年教师公寓,商务住宅;商务住宅相关;商务住宅相关,120000,樱铁村小区2幢,"118.827349,32.086090",[],[],,poiquery_81c075a7984e,0,0
poi_5c31264f45ec,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B0FFI5I2VI,玄武区兰园社区卫生服务中心,医疗保健服务;综合医院;卫生院,090102,珠江路318号(浮桥地铁站2号口步行290米),"118.793205,32.048761",025-83352398;025-83367164,[],,poiquery_81c075a7984e,0,0
poi_a16dd80fdc06,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B0FFGCBA4E,南京城市职业学院玄武分校生活区,商务住宅;住宅区;宿舍,120303,后宰门西村12号,"118.820087,32.046741",[],[],,poiquery_81c075a7984e,0,0
poi_56addc5af2fb,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B0FFHKJC71,玄武区新街口社区卫生服务中心,医疗保健服务;综合医院;卫生院,090102,杨将军巷21号,"118.792884,32.046272",025-86642126,[],,poiquery_81c075a7984e,0,0
poi_55404f3afa9b,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B0IKRCQ7SK,玄武区玄武湖社区卫生服务中心发热门诊,医疗保健服务;医疗保健服务场所;医疗保健服务场所,090000,蒋王庙街与花园路交叉口东北80米,"118.827895,32.075646",[],[],,poiquery_81c075a7984e,0,0
poi_2e3b3708e995,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B001907DHU,玄武区天山路社区卫生服务站,医疗保健服务;综合医院;卫生院,090102,天山路10号,"118.789094,32.063150",025-83696380,[],,poiquery_81c075a7984e,0,0
poi_c2e66986bdb6,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B00190B5ZE,大树根小区,商务住宅;住宅区;住宅小区,120302,玄武门(玄武门地铁站2号口步行290米),"118.786023,32.072400",025-83211857,[],,poiquery_81c075a7984e,0,0
poi_88569533a630,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B00190B2HT,新庄村53号小区,商务住宅;住宅区;住宅小区,120302,新庄村53号,"118.803613,32.081605",[],[],,poiquery_81c075a7984e,0,0
poi_7491267a3b65,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B0K06Z2R5L,南京市玄武区玄武门社区卫生服务中心母婴室,公共设施;公共厕所;婴儿换洗间/哺乳室/母婴室,200304,天山路5-2号,"118.787486,32.064978",[],[],,poiquery_81c075a7984e,0,0
poi_64cc2f621ee1,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B0FFJ2UIPS,南京市玄武区孝陵卫街道小卫街社区居民委员会,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,铁匠营1号(下马坊地铁站出入口步行450米),"118.852479,32.039196",[],[],,poiquery_81c075a7984e,0,0
poi_bce6597e22c7,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B00190AEJC,香铺营小区,商务住宅;住宅区;住宅小区,120302,相府营26号,"118.790106,32.046752",[],[],,poiquery_81c075a7984e,0,0
poi_2d30d37e76ed,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B0FFIPODFL,玄武区人力资源社区保障服务中心,政府机构及社会团体;政府机关;区县级政府及事业单位,130104,将军巷与珠江路交叉口西北20米,"118.792256,32.049414",[],[],,poiquery_81c075a7984e,0,0
poi_2401eb5e78ea,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B00190CXUB,玄武区后宰门社区卫生服务中心,医疗保健服务;综合医院;卫生院,090102,后宰门西村10号,"118.819114,32.046898",025-84823484,[],,poiquery_81c075a7984e,0,0
poi_b1ee0c7bceef,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B0J0VUW6RE,玄武区孝陵卫社区党群服务中心,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,晏公庙西村9幢205室,"118.861621,32.032010",[],[],,poiquery_81c075a7984e,0,0
poi_c6f97a48bc45,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B001904B83,玄武区锁金村社区卫生服务中心,医疗保健服务;综合医院;卫生院,090102,锁金村63号,"118.817709,32.070817",025-85407662;025-85412506,[],,poiquery_81c075a7984e,0,0
poi_013f07edf070,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B0IDPSO7UK,太平桥南小区南区,商务住宅;住宅区;住宅小区,120302,太平桥南与东箭道交叉口东南80米,"118.799159,32.045872",[],B00190BBWK,,poiquery_81c075a7984e,0,0
poi_21b77a9c7ef8,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B001907SMK,百子亭后小区,商务住宅;住宅区;住宅小区,120302,昆仑路与双百里交叉口西北100米,"118.787079,32.067099",[],[],,poiquery_81c075a7984e,0,0
poi_7174f6f385d8,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B0HDUCJ4QL,珠江路291号小区,商务住宅;住宅区;住宅小区|生活服务;生活服务场所;生活服务场所,120302|070000,珠江路291号(浮桥地铁站2号口步行390米),"118.792848,32.049467",[],[],,poiquery_81c075a7984e,0,0
poi_472e7550419a,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B0FFGCB7NS,中共玄武区梅园街道兰园社区党委,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,兰园16号,"118.801856,32.054246",025-86896486,B0FFHLKAF8,,poiquery_81c075a7984e,0,0
poi_2766fa369f3a,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B0FFF4HQ29,玄武区玄武门街道高楼门社区综治办,政府机构及社会团体;政府机关;政府机关相关,130100,高楼门65号,"118.786058,32.064036",[],[],,poiquery_81c075a7984e,0,0
poi_3c6f7c4b1874,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B0IU6SI9F4,玄武区孝陵卫社区卫生服务中心,医疗保健服务;综合医院;卫生院,090102,东苑路30号,"118.844527,32.025131",025-83603332,[],,poiquery_81c075a7984e,0,0
poi_f2e28b888812,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B0HAV596FO,南京市玄武区小卫街社区退役军人服务站,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,铁匠营1号(下马坊地铁站出入口步行450米),"118.852470,32.039162",025-84301407,[],,poiquery_81c075a7984e,0,0
poi_ce594c269591,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B0J03ARUM8,玄武湖街道社区服务中心,政府机构及社会团体;政府机关;乡镇级政府及事业单位,130105,板仓街与紫玄巷交叉口东40米,"118.824176,32.072265",[],[],,poiquery_81c075a7984e,0,0
poi_00bcb31a4024,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B0FFH9N0FF,菜鸟驿站(南京玄武区百子亭后小区百子亭店),生活服务;物流速递;物流速递,070500,百子亭后75号,"118.787182,32.066450",[],[],,poiquery_81c075a7984e,0,0
poi_2f11325b1fec,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B0HAF7XNFU,南京市玄武区康定里社区退役军人服务站,政府机构及社会团体;政府及社会团体相关;政府及社会团体相关,130000,康定里3幢,"118.848944,32.018988",025-84863795,[],,poiquery_81c075a7984e,0,0
poi_10573cb72ee4,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B0FFF2BJMK,南京市玄武区玄武湖街道聚宝山社区居民委员会,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,红豆街区8幢-3号(聚宝山地铁站3号口步行200米),"118.864292,32.095307",025-85262881,[],,poiquery_81c075a7984e,0,0
poi_6de53372a05e,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B0L2PORP9H,柚米社区C区,商务住宅;住宅区;住宅小区,120302,红山南路与新庄立交交叉口西南100米,"118.808425,32.083975",[],[],,poiquery_81c075a7984e,0,0
poi_aefed1d3571e,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B0FFFTRSQJ,南京市玄武区玄武湖街道办事处板仓社区居民委员会,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,玄武湖街道板仓街100号钟麓花园11幢,"118.824161,32.073917",[],[],,poiquery_81c075a7984e,0,0
poi_0ccd4ab059a0,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B001911R3U,北苑小区二村,商务住宅;住宅区;住宅小区,120302,迈皋桥北苑二村,"118.820112,32.100215",[],B00190YMY2,,poiquery_81c075a7984e,0,0
poi_9c4c41e92695,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B0IKOU4138,玄武区红山社区卫生服务中心发热门诊,医疗保健服务;医疗保健服务场所;医疗保健服务场所,090000,营苑南路102号,"118.828476,32.103007",[],[],,poiquery_81c075a7984e,0,0
poi_76a7fe6fc855,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B0K0676HV5,玄武区红山社区卫生服务中心母婴室,公共设施;公共设施;公共设施,200000,营苑北路36号,"118.828050,32.102468",[],[],,poiquery_81c075a7984e,0,0
poi_5efb892c83bc,residential,南京,玄武区,小区,,320100,city_keyword_prefix,AMAP_POI_DOC,B0H6G5Z8DR,人社社保服务窗口(南京市玄武区玄武湖街道仙鹤门社区居民委员会),政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,130106,仙居花园26号,"118.900467,32.084927",[],[],,poiquery_81c075a7984e,0,0
poi_36563d67b39a,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,B0HG1ZT6BR,南京高新区玄武园,商务住宅;产业园区;产业园区,120100,玄武大道108号,"118.886118,32.098973",[],[],,poiquery_93daf5cf722b,0,0
poi_5aa919caf9c2,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,B0FFF9HFNB,玄武区,地名地址信息;普通地名;区县级地名,190105,玄武区,"118.797779,32.048644",[],[],,poiquery_93daf5cf722b,0,0
poi_8482e9315491,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,B0FFFV2LS0,玄武湖情侣园-水花园,风景名胜;风景名胜相关;旅游景点,110000,锁金村街道锁金村街道龙蟠路100号玄武湖公园情侣园,"118.810825,32.069306",025-83614286,B0019067HC,,poiquery_93daf5cf722b,0,0
poi_30f7f451c0f3,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,B0KG25X3JT,南京市玄武区花园路14号,地名地址信息;门牌信息;门牌信息,190400,花园路14-1号,"118.823451,32.079739",[],[],,poiquery_93daf5cf722b,0,0
poi_679105171fe8,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,B00190BC5X,樱驼花园,商务住宅;住宅区;住宅小区,120302,樱花西路8号,"118.831583,32.083582",[],[],,poiquery_93daf5cf722b,0,0
poi_12f931b8cd90,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,BZAPQF03CC,花红园,地名地址信息;交通地名;道路名,190301,玄武区,"118.798943,32.050145",[],[],,poiquery_93daf5cf722b,0,0
poi_1a0703d20efa,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,B0KAKCV3IV,玄武招商花园城,购物服务;商场;购物中心,060101,大壮观路69号,"118.819452,32.093792",025-85366600,B0IRNPWUYE,,poiquery_93daf5cf722b,0,0
poi_78aaefe2c7d4,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,B0FFHLXPWJ,玄武湖景区-蜜花园,风景名胜;风景名胜相关;旅游景点,110000,龙蟠路100号(近玄武湖公园)玄武湖公园-情侣园内,"118.809157,32.070419",025-83614286,B00190BBCZ,,poiquery_93daf5cf722b,0,0
poi_44bc9eb16487,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,B00190841X,湖景花园,商务住宅;住宅区;住宅小区,120302,龙蟠路6号,"118.790700,32.087333",[],[],,poiquery_93daf5cf722b,0,0
poi_4359c34c048d,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,B00190BBCZ,玄武湖景区,风景名胜;风景名胜;国家级景点,110202,玄武门路1号钟山风景名胜区西侧,"118.812688,32.069455",025-83614286,[],,poiquery_93daf5cf722b,0,0
poi_48fecbf8c81e,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,B0FFGQ8LRD,花园路,地名地址信息;交通地名;道路名,190301,玄武区,"118.824291,32.080344",[],B0IA3MOIW2,,poiquery_93daf5cf722b,0,0
poi_ab3e432979ed,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,B00190BRIP,钟麓花园,商务住宅;住宅区;住宅小区,120302,板仓街100号,"118.823752,32.073759",[],[],,poiquery_93daf5cf722b,0,0
poi_43f188457280,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,B00190BBM6,东方花园,商务住宅;住宅区;住宅小区,120302,花园路88号,"118.822222,32.081791",[],[],,poiquery_93daf5cf722b,0,0
poi_bfb38781b76e,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,B0HBXDOUVW,玄武湖公园情侣园A区停车点,交通设施服务;停车场;公共停车场,150904,龙蟠路玄武湖公园-情侣园,"118.811811,32.070092",[],B0019067HC,,poiquery_93daf5cf722b,0,0
poi_ee17b84fd94e,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,B00190483A,南京市玄武区人民政府,政府机构及社会团体;政府机关;区县级政府及事业单位,130104,珠江路455号(浮桥地铁站3A口步行100米),"118.797779,32.048644",025-83682315,B0FFJ5DTU8,,poiquery_93daf5cf722b,0,0
poi_6e639162ba7e,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,B0FFGQ5346,前半山园,地名地址信息;交通地名;道路名,190301,玄武区,"118.826129,32.040835",[],[],,poiquery_93daf5cf722b,0,0
poi_f2ab83dca68d,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,BZAPQF033K,后半山园,地名地址信息;交通地名;道路名,190301,玄武区,"118.821838,32.049499",[],[],,poiquery_93daf5cf722b,0,0
poi_58726cff653f,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,B0KU57RJJY,花园路19号小区,商务住宅;住宅区;住宅小区,120302,花园路与玄武大道辅路交叉口东南320米,"118.823076,32.083341",[],[],,poiquery_93daf5cf722b,0,0
poi_91bc8da8d465,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,B0IDUC7MT1,南京市玄武区玄武湖街道花园路中国移动营业厅,购物服务;家电电子卖场;手机销售|生活服务;电讯营业厅;中国移动营业厅,060305|070603,花园路1号,"118.826850,32.075772",[],[],,poiquery_93daf5cf722b,0,0
poi_4202231e06cc,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,B00190ZFOW,月苑,地名地址信息;热点地名;热点地名,190700,玄武区,"118.829475,32.099781",[],[],,poiquery_93daf5cf722b,0,0
poi_7c4f12ed6127,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,B001909FO2,花园路7号小区,商务住宅;住宅区;住宅小区,120302,花园路7号,"118.825002,32.080765",[],[],,poiquery_93daf5cf722b,0,0
poi_84fab6f55e0f,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,B00190B5WG,长江花园,商务住宅;住宅区;住宅小区,120302,长江路估衣廊西片,"118.786580,32.047483",025-84721633,[],,poiquery_93daf5cf722b,0,0
poi_5541d5839e4b,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,B0IA3YLSB0,玄武大道,地名地址信息;交通地名;道路名,190301,玄武区,"118.834092,32.089020",[],[],,poiquery_93daf5cf722b,0,0
poi_235052ce224c,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,B0JR2ZIXN1,玄武大道,地名地址信息;交通地名;道路名,190301,玄武区,"118.834092,32.089020",[],[],,poiquery_93daf5cf722b,0,0
poi_cfc8ca22c0aa,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,B0FFF4I9ZP,阳光聚宝山庄臻园西区,商务住宅;住宅区;住宅区,120300,玄武大道90号,"118.868218,32.095005",[],B001914MW0,,poiquery_93daf5cf722b,0,0
poi_251a084e500d,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,BZAQQF00RJ,玄武大道,地名地址信息;交通地名;道路名,190301,玄武区,"118.844852,32.091329",[],B0JR2ZIXN1,,poiquery_93daf5cf722b,0,0
poi_9d0fbbc41360,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,B0LBHUYBGF,玄武区佑康家园,医疗保健服务;医疗保健服务场所;医疗保健服务场所,090000,长江路与长白街交叉口北200米,"118.799931,32.043886",025-84519767,[],,poiquery_93daf5cf722b,0,0
poi_bef035810f8b,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,B001907SOG,半山花园,商务住宅;住宅区;住宅小区,120302,明陵路与中山门大街交叉路口往北约60米右拐进半山南巷50米后左拐即到,"118.827186,32.041236",[],[],,poiquery_93daf5cf722b,0,0
poi_86a5a3e023c1,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,B0KA7U4CQF,好想来零食乐园(南京玄武区花园路店),生活服务;生活服务场所;生活服务场所,070000,玄武湖街道花园路8号F-103F-104,"118.824723,32.078778",4000107777,[],,poiquery_93daf5cf722b,0,0
poi_11ecf9e218ba,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,B00190CS6P,钟山风景名胜区,风景名胜;风景名胜;国家级景点,110202,石象路7号,"118.849989,32.047816",025-84431174,[],,poiquery_93daf5cf722b,0,0
poi_21bd4d5f0dc3,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,B0FFF925GT,玄武区法检大厦,商务住宅;楼宇;商务写字楼,120201,玄武湖街道花园路6-16号,"118.823856,32.077585",[],[],,poiquery_93daf5cf722b,0,0
poi_8022d6c65756,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,B0GK05A9PV,南京市玄武区人民法院,政府机构及社会团体;公检法机构;法院,130503,法检大厦,"118.823855,32.077570",[],B0FFF925GT,,poiquery_93daf5cf722b,0,0
poi_ab42d462e39e,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,B00190YYGY,南京市,地名地址信息;普通地名;地市级地名,190104,玄武区,"118.796624,32.059344",[],[],,poiquery_93daf5cf722b,0,0
poi_a2bb06cc4fda,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,B0FFGFBVAE,玄武湖隧道,地名地址信息;交通地名;隧道,190310,玄武区,"118.792193,32.078916",[],[],,poiquery_93daf5cf722b,0,0
poi_66586a3b5e31,residential,南京,玄武区,花园,,320100,city_keyword_prefix,AMAP_POI_DOC,B0FFIVYSPS,玄武湖隧道,地名地址信息;交通地名;隧道,190310,玄武区,"118.786485,32.077684",[],[],,poiquery_93daf5cf722b,0,0
